"","q_n","date","ISPREAD","EEFR","RET","SMB","HML","MOM","VXO","CSPREAD","TERM","TED","CISS","ADS"
"1809",104,2011-12-14,4,9,12,16,11,12,5,4,2,4,3,7
"1810",104,2011-12-15,4,9,12,15,11,12,5,2,2,4,3,7
"1811",104,2011-12-16,4,9,12,15,12,12,5,2,2,4,3,7
"1812",104,2011-12-17,4,9,12,15,12,12,5,2,2,4,3,7
"1813",104,2011-12-18,4,9,12,15,12,12,5,2,2,4,3,7
"1814",104,2011-12-19,4,9,12,15,11,12,5,2,2,4,3,7
"1815",104,2011-12-20,4,9,15,15,11,12,5,3,2,4,3,7
"1816",104,2011-12-21,4,9,13,16,12,12,5,3,2,4,3,7
"1817",104,2011-12-22,4,9,15,15,11,12,5,3,2,4,3,7
"1818",104,2011-12-23,4,9,14,15,11,12,5,2,2,4,3,7
"1819",104,2011-12-24,4,9,14,15,11,12,5,2,2,4,3,7
"1820",104,2011-12-25,4,9,14,15,11,12,5,2,2,4,3,7
"1821",104,2011-12-26,4,8,13,15,11,12,6,2,2,4,3,7
"1822",104,2011-12-27,4,9,14,15,11,12,6,2,2,4,3,7
"1823",104,2011-12-28,4,8,15,15,11,12,7,2,2,4,3,6
"1824",104,2011-12-29,4,8,14,15,11,12,7,2,2,4,3,6
"1825",104,2011-12-30,4,9,14,15,12,12,7,2,2,4,3,7
"1826",104,2011-12-31,4,8,14,15,12,12,7,2,2,4,3,7
"1827",105,2012-01-01,2,8,12,11,11,11,3,2,2,4,3,5
"1828",105,2012-01-02,2,8,12,11,10,12,3,2,2,4,3,6
"1829",105,2012-01-03,2,8,13,11,11,12,3,2,2,5,3,6
"1830",105,2012-01-04,2,8,12,10,11,11,3,2,2,4,3,6
"1831",105,2012-01-05,2,8,11,11,11,12,3,2,2,4,3,5
"1832",105,2012-01-06,2,8,12,11,11,12,3,2,2,4,3,5
"1833",105,2012-01-07,2,8,12,11,11,12,3,2,2,4,3,5
"1834",105,2012-01-08,2,8,12,11,11,12,3,2,2,4,3,6
"1835",105,2012-01-09,2,8,11,11,11,11,3,2,2,4,3,6
"1836",105,2012-01-10,2,8,11,10,11,11,3,2,2,4,3,6
"1837",105,2012-01-11,2,8,12,11,11,11,3,2,2,4,3,6
"1838",105,2012-01-12,2,8,11,11,11,11,4,2,2,4,3,6
"1839",105,2012-01-13,2,8,12,12,11,11,3,2,2,4,3,6
"1840",105,2012-01-14,2,8,12,12,11,11,3,2,2,4,3,6
"1841",105,2012-01-15,2,9,12,12,11,11,3,2,2,4,3,6
"1842",105,2012-01-16,2,8,11,10,11,11,4,2,2,4,3,6
"1843",105,2012-01-17,2,8,12,11,11,12,4,2,2,4,3,6
"1844",105,2012-01-18,2,8,11,12,11,11,4,2,2,4,3,6
"1845",105,2012-01-19,2,8,12,11,11,11,4,2,2,4,3,6
"1846",105,2012-01-20,2,8,12,11,11,11,4,2,3,4,3,6
"1847",105,2012-01-21,2,8,12,11,11,11,4,2,3,4,3,8
"1848",105,2012-01-22,2,8,12,11,11,11,4,2,3,4,3,8
"1849",105,2012-01-23,2,8,12,12,11,12,4,2,3,4,3,7
"1850",105,2012-01-24,2,8,12,12,11,11,4,2,3,4,3,8
"1851",105,2012-01-25,3,8,12,12,11,11,4,2,3,4,3,9
"1852",105,2012-01-26,3,8,11,12,11,12,4,2,3,4,3,9
"1853",105,2012-01-27,3,8,11,13,11,12,4,2,3,4,3,9
"1854",105,2012-01-28,3,8,11,13,11,12,4,2,3,4,3,9
"1855",105,2012-01-29,3,8,11,13,11,12,4,2,3,4,3,9
"1856",105,2012-01-30,3,8,11,13,11,11,4,2,3,4,3,9
"1857",105,2012-01-31,3,8,13,13,11,12,4,2,3,4,3,9
"1858",105,2012-02-01,3,8,11,12,11,12,4,2,3,4,3,8
"1859",105,2012-02-02,3,8,12,12,11,12,4,2,3,4,3,9
"1860",105,2012-02-03,3,8,12,12,11,12,4,2,3,4,3,9
"1861",105,2012-02-04,3,8,12,12,11,12,4,2,3,4,3,9
"1862",105,2012-02-05,3,8,12,12,11,12,4,2,3,4,3,9
"1863",105,2012-02-06,3,8,12,12,11,12,4,2,2,4,3,9
"1864",105,2012-02-07,3,8,11,13,11,11,4,2,2,4,3,9
"1865",105,2012-02-08,3,8,11,13,11,11,4,2,3,4,3,8
"1866",105,2012-02-09,3,8,11,12,11,13,4,2,2,4,3,8
"1867",105,2012-02-10,3,8,11,12,11,11,4,2,2,4,3,8
"1868",105,2012-02-11,3,8,11,12,11,11,4,2,2,4,3,8
"1869",105,2012-02-12,3,8,11,12,11,11,4,2,2,4,3,8
"1870",105,2012-02-13,3,8,11,13,11,12,4,2,2,4,3,8
"1871",105,2012-02-14,3,8,12,13,11,11,4,2,2,4,3,8
"1872",105,2012-02-15,3,8,13,13,11,12,4,2,2,4,3,8
"1873",105,2012-02-16,3,8,11,14,11,12,4,2,2,4,3,9
"1874",105,2012-02-17,3,8,12,14,11,12,4,2,2,4,3,9
"1875",105,2012-02-18,3,8,12,14,11,12,4,2,2,4,3,8
"1876",105,2012-02-19,3,8,12,14,11,12,4,2,2,4,3,8
"1877",105,2012-02-20,3,8,11,14,11,11,4,2,2,4,3,8
"1878",105,2012-02-21,3,8,12,14,11,11,4,2,2,4,3,8
"1879",105,2012-02-22,3,8,11,14,11,11,4,2,2,4,3,7
"1880",105,2012-02-23,3,8,11,14,11,11,4,2,2,4,3,7
"1881",105,2012-02-24,3,8,11,14,11,12,4,2,2,4,3,7
"1882",105,2012-02-25,3,8,11,14,11,12,4,2,2,4,3,8
"1883",105,2012-02-26,3,8,11,14,11,12,4,2,2,4,3,8
"1884",105,2012-02-27,3,8,11,14,11,12,4,2,2,4,3,8
"1885",105,2012-02-28,3,8,11,14,11,11,4,2,2,4,3,8
"1886",105,2012-02-29,3,8,12,14,11,12,5,2,2,4,3,7
"1887",105,2012-03-01,3,8,11,14,11,12,5,2,2,4,3,7
"1888",105,2012-03-02,3,8,12,14,11,11,6,2,2,4,3,8
"1889",105,2012-03-03,3,8,12,14,11,11,6,2,2,4,3,8
"1890",105,2012-03-04,3,8,12,14,11,11,6,2,2,4,3,8
"1891",105,2012-03-05,3,8,11,14,11,12,6,2,2,4,3,7
"1892",105,2012-03-06,3,8,12,14,11,12,6,2,2,4,3,8
"1893",105,2012-03-07,5,8,12,14,11,12,6,2,2,4,3,7
"1894",105,2012-03-08,5,8,13,14,11,11,6,2,2,4,3,6
"1895",105,2012-03-09,4,8,11,14,11,12,6,3,3,4,3,7
"1896",105,2012-03-10,4,8,11,14,11,12,6,3,3,4,3,7
"1897",105,2012-03-11,4,8,11,14,11,12,6,3,3,4,3,7
"1898",105,2012-03-12,4,8,11,14,11,12,6,2,3,4,3,7
"1899",105,2012-03-13,4,8,11,14,11,12,6,2,2,4,3,7
"1900",105,2012-03-14,4,8,11,14,11,12,6,2,2,4,3,7
"1901",105,2012-03-15,4,8,11,14,11,11,6,2,2,4,3,7
"1902",105,2012-03-16,4,8,12,14,11,11,6,2,2,4,3,7
"1903",105,2012-03-17,4,8,12,14,11,11,6,2,2,4,3,7
"1904",105,2012-03-18,4,8,12,14,11,11,6,2,2,4,3,7
"1905",105,2012-03-19,4,8,12,14,11,11,6,3,2,4,3,7
"1906",105,2012-03-20,4,8,11,14,11,11,4,2,2,4,3,7
"1907",105,2012-03-21,4,9,11,14,11,11,4,3,2,4,3,7
"1908",105,2012-03-22,4,8,13,15,11,11,4,2,2,4,3,7
"1909",105,2012-03-23,4,8,11,15,11,11,4,2,2,4,3,7
"1910",105,2012-03-24,4,8,11,15,11,11,4,2,2,4,3,7
"1911",105,2012-03-25,4,8,11,15,11,11,4,2,2,4,3,8
"1912",105,2012-03-26,4,8,11,15,11,12,5,2,2,4,3,8
"1913",105,2012-03-27,4,8,11,15,11,12,5,2,2,4,3,8
"1914",105,2012-03-28,4,8,11,15,11,11,6,2,2,4,3,8
"1915",105,2012-03-29,4,8,11,15,11,11,6,2,2,4,3,8
"1916",105,2012-03-30,4,8,11,15,11,11,6,2,2,4,3,8
"1917",105,2012-03-31,4,8,11,15,11,11,6,2,2,4,3,8
"1918",106,2012-04-01,2,8,13,12,11,11,4,2,2,4,3,5
"1919",106,2012-04-02,2,8,13,12,11,11,4,2,2,4,3,5
"1920",106,2012-04-03,2,8,13,12,11,11,4,2,2,4,3,5
"1921",106,2012-04-04,2,8,13,11,11,11,4,2,2,4,3,5
"1922",106,2012-04-05,2,8,13,11,11,11,4,2,2,4,3,5
"1923",106,2012-04-06,2,8,13,11,11,12,4,2,2,4,3,5
"1924",106,2012-04-07,2,8,13,11,11,12,4,2,2,4,3,5
"1925",106,2012-04-08,2,8,13,11,11,12,4,2,2,4,3,5
"1926",106,2012-04-09,2,8,13,11,11,11,4,2,2,4,3,5
"1927",106,2012-04-10,2,8,13,11,11,11,4,2,2,4,3,5
"1928",106,2012-04-11,2,8,13,11,11,11,4,2,2,4,3,5
"1929",106,2012-04-12,2,8,13,11,11,12,4,2,2,4,3,5
"1930",106,2012-04-13,2,8,13,13,11,11,4,2,2,4,3,5
"1931",106,2012-04-14,2,8,13,13,11,11,4,2,2,4,3,5
"1932",106,2012-04-15,2,8,13,13,11,11,4,2,2,4,3,5
"1933",106,2012-04-16,2,8,13,13,11,12,5,2,2,4,3,6
"1934",106,2012-04-17,2,8,12,13,11,11,5,2,2,4,3,5
"1935",106,2012-04-18,2,8,13,13,11,12,5,2,2,4,3,5
"1936",106,2012-04-19,2,8,13,13,11,11,5,2,2,4,3,5
"1937",106,2012-04-20,2,8,13,13,11,12,5,2,2,4,3,6
"1938",106,2012-04-21,2,8,13,13,11,12,5,2,2,4,3,5
"1939",106,2012-04-22,2,8,13,13,11,12,5,2,2,4,3,5
"1940",106,2012-04-23,2,8,13,13,11,12,5,2,2,4,3,5
"1941",106,2012-04-24,2,8,13,13,11,12,5,2,2,4,3,6
"1942",106,2012-04-25,2,8,13,14,11,11,5,2,2,4,3,6
"1943",106,2012-04-26,2,8,12,15,11,12,5,2,2,4,3,6
"1944",106,2012-04-27,2,8,13,14,11,11,5,2,3,4,3,6
"1945",106,2012-04-28,2,8,13,14,11,11,5,2,3,4,3,6
"1946",106,2012-04-29,2,8,13,14,11,11,5,2,3,4,3,6
"1947",106,2012-04-30,2,8,13,13,11,12,5,2,3,4,3,6
"1948",106,2012-05-01,2,8,13,14,11,12,5,2,3,4,3,6
"1949",106,2012-05-02,2,8,11,13,11,11,5,2,3,4,3,6
"1950",106,2012-05-03,2,8,13,14,11,12,5,2,3,4,3,6
"1951",106,2012-05-04,2,8,13,13,11,12,5,2,4,4,3,6
"1952",106,2012-05-05,2,8,13,13,11,12,5,2,4,4,3,6
"1953",106,2012-05-06,2,8,13,13,11,12,5,2,4,4,3,7
"1954",106,2012-05-07,2,8,13,13,11,12,5,2,2,4,3,7
"1955",106,2012-05-08,2,8,12,14,11,12,5,2,2,4,3,6
"1956",106,2012-05-09,3,8,13,14,11,11,5,2,2,4,3,6
"1957",106,2012-05-10,3,8,12,14,11,11,5,2,2,4,3,6
"1958",106,2012-05-11,3,8,13,13,11,12,5,2,2,4,3,6
"1959",106,2012-05-12,3,8,13,13,11,12,5,2,2,4,3,6
"1960",106,2012-05-13,3,8,13,13,11,12,5,2,2,4,3,6
"1961",106,2012-05-14,3,8,15,14,11,12,5,2,2,4,3,5
"1962",106,2012-05-15,3,8,13,14,11,12,5,2,2,4,3,7
"1963",106,2012-05-16,3,8,13,14,11,12,5,2,2,4,3,7
"1964",106,2012-05-17,3,8,12,14,11,12,5,2,2,4,3,7
"1965",106,2012-05-18,3,8,13,14,11,11,5,2,2,4,3,7
"1966",106,2012-05-19,3,8,13,14,11,11,5,2,2,4,3,7
"1967",106,2012-05-20,3,8,13,14,11,11,5,2,2,4,3,6
"1968",106,2012-05-21,3,8,13,14,11,12,5,2,2,4,3,5
"1969",106,2012-05-22,3,8,13,15,11,12,5,2,2,4,3,7
"1970",106,2012-05-23,3,8,13,15,11,11,5,2,2,4,3,7
"1971",106,2012-05-24,4,8,12,14,11,11,5,2,2,4,3,7
"1972",106,2012-05-25,3,8,12,15,11,12,5,2,3,4,3,7
"1973",106,2012-05-26,3,8,12,15,11,12,5,2,3,4,3,7
"1974",106,2012-05-27,3,8,12,15,11,12,5,2,3,4,3,6
"1975",106,2012-05-28,3,8,13,15,11,12,5,2,2,4,3,6
"1976",106,2012-05-29,3,8,13,15,11,12,5,2,2,4,3,6
"1977",106,2012-05-30,3,8,13,15,11,11,5,2,2,4,3,6
"1978",106,2012-05-31,3,8,13,15,11,11,5,2,2,4,3,6
"1979",106,2012-06-01,3,8,13,15,11,11,5,2,2,4,3,7
"1980",106,2012-06-02,3,8,13,15,11,11,5,2,2,4,3,6
"1981",106,2012-06-03,3,8,13,15,11,11,5,2,2,4,3,5
"1982",106,2012-06-04,3,8,13,14,11,11,5,2,2,4,3,5
"1983",106,2012-06-05,3,8,12,15,11,12,5,2,2,4,3,5
"1984",106,2012-06-06,4,8,12,14,11,12,5,2,2,4,3,5
"1985",106,2012-06-07,4,8,13,15,11,11,5,2,2,4,3,5
"1986",106,2012-06-08,4,8,12,15,11,11,5,3,3,4,3,7
"1987",106,2012-06-09,4,8,12,15,11,11,5,3,3,4,3,8
"1988",106,2012-06-10,4,8,12,15,11,11,5,3,3,4,3,8
"1989",106,2012-06-11,3,8,12,14,11,11,5,4,3,4,3,8
"1990",106,2012-06-12,4,8,13,14,11,12,5,4,2,4,3,8
"1991",106,2012-06-13,4,8,13,15,11,12,5,2,2,4,3,8
"1992",106,2012-06-14,4,8,12,14,11,12,5,2,2,4,3,8
"1993",106,2012-06-15,4,8,12,15,11,11,5,2,2,4,3,8
"1994",106,2012-06-16,4,8,12,15,11,11,5,2,2,4,3,8
"1995",106,2012-06-17,4,8,12,15,11,11,5,2,2,4,3,8
"1996",106,2012-06-18,4,8,13,15,11,11,5,2,2,4,3,8
"1997",106,2012-06-19,4,8,12,14,11,12,4,2,2,4,3,8
"1998",106,2012-06-20,4,8,12,14,11,11,4,2,2,4,3,8
"1999",106,2012-06-21,4,8,12,14,11,11,4,2,2,4,3,8
"2000",106,2012-06-22,4,8,13,14,11,12,4,2,2,4,3,8
"2001",106,2012-06-23,4,8,13,14,11,12,4,2,2,4,3,8
"2002",106,2012-06-24,4,8,13,14,11,12,4,2,2,4,3,8
"2003",106,2012-06-25,4,8,13,14,11,12,5,2,2,4,3,8
"2004",106,2012-06-26,4,8,13,13,11,11,5,2,2,4,3,8
"2005",106,2012-06-27,4,8,13,13,11,11,6,2,2,4,3,9
"2006",106,2012-06-28,4,8,13,15,11,11,6,2,2,4,3,8
"2007",106,2012-06-29,4,8,12,15,11,12,6,2,2,4,3,8
"2008",106,2012-06-30,4,8,12,15,11,12,6,2,2,4,3,8
"2009",107,2012-07-01,4,9,14,10,12,11,4,2,2,4,2,5
"2010",107,2012-07-02,4,9,13,10,11,11,4,2,2,4,2,4
"2011",107,2012-07-03,4,9,14,10,11,11,4,2,2,4,2,5
"2012",107,2012-07-04,4,9,14,10,12,11,4,2,2,4,2,5
"2013",107,2012-07-05,4,9,13,9,11,11,4,2,2,4,2,5
"2014",107,2012-07-06,4,9,14,10,11,11,4,2,2,4,2,4
"2015",107,2012-07-07,4,9,14,10,11,11,4,2,2,4,2,5
"2016",107,2012-07-08,4,9,14,10,11,11,4,2,2,4,2,4
"2017",107,2012-07-09,4,9,14,9,11,11,4,2,2,4,2,5
"2018",107,2012-07-10,4,9,14,9,11,11,4,2,2,4,2,5
"2019",107,2012-07-11,4,9,13,9,11,11,4,2,2,4,2,5
"2020",107,2012-07-12,4,9,13,9,11,11,4,2,2,4,2,5
"2021",107,2012-07-13,4,9,13,9,11,11,5,2,2,4,2,4
"2022",107,2012-07-14,4,9,13,9,11,11,5,2,2,4,2,5
"2023",107,2012-07-15,4,9,13,9,11,11,5,2,2,4,2,5
"2024",107,2012-07-16,4,9,13,12,11,11,5,2,2,4,2,5
"2025",107,2012-07-17,4,9,13,11,11,11,6,2,2,4,2,5
"2026",107,2012-07-18,4,9,14,11,12,11,6,2,2,4,2,5
"2027",107,2012-07-19,4,9,13,11,11,11,6,2,2,4,2,5
"2028",107,2012-07-20,4,9,14,11,11,13,6,2,2,4,2,5
"2029",107,2012-07-21,4,9,14,11,11,13,6,2,2,4,2,5
"2030",107,2012-07-22,4,9,14,11,11,13,6,2,2,4,2,7
"2031",107,2012-07-23,4,9,14,11,11,13,6,2,2,4,2,6
"2032",107,2012-07-24,4,9,14,11,11,13,6,2,2,4,2,6
"2033",107,2012-07-25,4,9,13,11,11,13,5,2,2,4,2,6
"2034",107,2012-07-26,2,9,13,12,11,13,6,2,2,4,2,6
"2035",107,2012-07-27,2,9,13,12,12,13,6,2,2,4,2,6
"2036",107,2012-07-28,2,9,13,12,12,13,6,2,2,4,2,6
"2037",107,2012-07-29,2,9,13,12,12,13,6,2,2,4,2,6
"2038",107,2012-07-30,2,9,13,12,11,13,5,2,2,4,2,6
"2039",107,2012-07-31,2,9,13,13,12,13,6,2,2,4,2,6
"2040",107,2012-08-01,2,9,14,12,11,12,5,2,2,4,2,6
"2041",107,2012-08-02,2,9,14,12,11,13,5,2,3,4,2,6
"2042",107,2012-08-03,2,9,13,13,11,13,5,2,3,4,2,6
"2043",107,2012-08-04,2,9,13,13,11,13,5,2,3,4,2,5
"2044",107,2012-08-05,2,9,13,13,11,13,5,2,3,4,2,6
"2045",107,2012-08-06,2,9,13,13,12,13,5,2,3,4,2,6
"2046",107,2012-08-07,2,9,14,12,11,13,5,2,3,4,2,6
"2047",107,2012-08-08,2,9,14,13,11,13,6,2,3,4,2,6
"2048",107,2012-08-09,2,9,14,13,11,13,5,2,3,4,2,6
"2049",107,2012-08-10,2,9,14,12,11,13,5,2,3,4,2,6
"2050",107,2012-08-11,2,9,14,12,11,13,5,2,3,4,2,6
"2051",107,2012-08-12,2,9,14,12,11,13,5,2,3,4,2,6
"2052",107,2012-08-13,2,9,14,12,12,13,5,2,3,4,2,6
"2053",107,2012-08-14,2,9,14,12,11,13,5,2,3,4,2,5
"2054",107,2012-08-15,2,9,13,12,11,12,6,2,4,4,2,6
"2055",107,2012-08-16,2,9,13,13,11,13,6,2,4,4,2,6
"2056",107,2012-08-17,2,9,14,14,12,13,6,2,4,4,2,6
"2057",107,2012-08-18,2,9,14,14,12,13,6,2,4,4,2,6
"2058",107,2012-08-19,2,9,14,14,12,13,6,2,4,4,2,6
"2059",107,2012-08-20,2,9,14,14,11,13,5,2,4,4,2,6
"2060",107,2012-08-21,2,9,13,14,11,13,5,2,2,4,2,6
"2061",107,2012-08-22,2,9,14,14,11,13,5,2,2,4,2,6
"2062",107,2012-08-23,2,9,14,14,11,13,5,2,2,4,2,6
"2063",107,2012-08-24,2,9,14,14,11,13,5,2,2,4,2,6
"2064",107,2012-08-25,2,9,14,14,11,13,5,2,2,4,2,6
"2065",107,2012-08-26,2,9,14,14,11,13,5,2,2,4,2,6
"2066",107,2012-08-27,2,9,14,14,11,13,5,2,2,4,2,6
"2067",107,2012-08-28,2,9,14,14,11,13,5,2,2,4,2,6
"2068",107,2012-08-29,2,9,13,14,11,13,5,2,2,4,2,6
"2069",107,2012-08-30,2,9,13,13,11,13,5,2,2,4,2,6
"2070",107,2012-08-31,2,9,13,14,11,13,5,2,2,4,2,6
"2071",107,2012-09-01,2,9,13,14,11,13,5,2,2,4,2,6
"2072",107,2012-09-02,2,9,13,14,11,13,5,2,2,4,2,6
"2073",107,2012-09-03,2,9,14,14,11,13,5,2,2,4,2,6
"2074",107,2012-09-04,2,9,13,14,11,13,5,2,2,4,2,6
"2075",107,2012-09-05,2,9,14,13,12,13,5,2,2,4,2,6
"2076",107,2012-09-06,3,9,14,14,11,13,5,2,2,4,2,6
"2077",107,2012-09-07,3,9,14,14,11,13,6,2,2,4,2,6
"2078",107,2012-09-08,3,9,14,14,11,13,6,2,2,4,2,6
"2079",107,2012-09-09,3,9,14,14,11,13,6,2,2,4,2,6
"2080",107,2012-09-10,3,9,14,14,12,12,6,2,3,4,2,6
"2081",107,2012-09-11,3,9,14,14,11,13,5,2,3,4,2,6
"2082",107,2012-09-12,3,9,13,14,11,13,5,2,2,4,2,6
"2083",107,2012-09-13,3,9,14,13,11,13,5,2,2,4,2,6
"2084",107,2012-09-14,4,9,14,14,11,13,5,3,2,4,2,6
"2085",107,2012-09-15,4,9,14,14,11,13,5,3,2,4,2,6
"2086",107,2012-09-16,4,9,14,14,11,13,5,3,2,4,2,6
"2087",107,2012-09-17,4,9,14,13,11,14,5,2,2,4,2,6
"2088",107,2012-09-18,4,9,14,14,11,13,5,2,2,4,2,6
"2089",107,2012-09-19,4,9,14,13,11,13,6,2,2,4,2,6
"2090",107,2012-09-20,4,9,14,14,11,13,6,2,2,4,2,6
"2091",107,2012-09-21,4,9,14,14,11,13,6,2,2,4,2,6
"2092",107,2012-09-22,4,9,14,14,11,13,6,2,2,4,2,6
"2093",107,2012-09-23,4,9,14,14,11,13,6,2,2,4,2,6
"2094",107,2012-09-24,4,9,15,14,11,13,5,2,2,4,2,6
"2095",107,2012-09-25,4,9,15,14,11,13,6,2,2,4,2,6
"2096",107,2012-09-26,4,9,14,14,11,13,7,2,2,4,2,6
"2097",107,2012-09-27,4,9,14,14,12,13,6,2,2,4,2,6
"2098",107,2012-09-28,4,9,14,15,11,13,6,2,2,4,2,6
"2099",107,2012-09-29,4,9,14,15,11,13,6,2,2,4,2,6
"2100",107,2012-09-30,4,9,14,15,11,13,6,2,2,4,2,6
"2101",108,2012-10-01,4,9,13,10,11,11,4,2,2,4,2,5
"2102",108,2012-10-02,4,9,13,10,11,11,4,2,2,4,2,6
"2103",108,2012-10-03,4,9,13,10,11,11,4,2,2,4,2,6
"2104",108,2012-10-04,4,9,13,10,11,11,4,2,2,4,2,5
"2105",108,2012-10-05,4,9,13,9,11,11,4,2,2,4,2,6
"2106",108,2012-10-06,4,9,13,9,11,11,4,2,2,4,2,5
"2107",108,2012-10-07,4,9,13,9,11,11,4,2,2,4,2,5
"2108",108,2012-10-08,4,9,13,10,11,11,4,2,2,4,2,6
"2109",108,2012-10-09,4,9,13,10,11,11,4,2,2,4,2,5
"2110",108,2012-10-10,4,9,13,10,11,11,5,2,2,4,2,5
"2111",108,2012-10-11,4,9,13,9,11,11,5,2,2,4,2,5
"2112",108,2012-10-12,4,9,13,10,11,11,5,2,2,4,2,5
"2113",108,2012-10-13,4,9,13,10,11,11,5,2,2,4,2,6
"2114",108,2012-10-14,4,9,13,10,11,11,5,2,2,4,2,5
"2115",108,2012-10-15,4,9,13,11,11,11,5,2,2,4,2,5
"2116",108,2012-10-16,4,9,13,11,11,11,6,2,2,4,2,5
"2117",108,2012-10-17,4,9,13,11,11,11,6,2,2,4,2,5
"2118",108,2012-10-18,4,9,13,11,11,11,6,2,2,4,2,6
"2119",108,2012-10-19,4,9,13,11,11,12,6,2,2,4,2,5
"2120",108,2012-10-20,4,9,13,11,11,12,6,2,2,4,2,6
"2121",108,2012-10-21,4,9,13,11,11,12,6,2,2,4,2,6
"2122",108,2012-10-22,4,9,13,11,11,12,6,2,2,4,2,6
"2123",108,2012-10-23,4,9,13,11,11,12,6,2,2,4,2,5
"2124",108,2012-10-24,4,9,13,11,11,12,6,2,2,4,2,5
"2125",108,2012-10-25,2,9,14,12,11,12,6,2,2,4,2,6
"2126",108,2012-10-26,2,9,13,11,11,12,6,2,2,4,2,6
"2127",108,2012-10-27,2,9,13,11,11,12,6,2,2,4,2,6
"2128",108,2012-10-28,2,9,13,11,11,12,6,2,2,4,2,6
"2129",108,2012-10-29,2,9,13,13,11,12,6,2,3,4,2,6
"2130",108,2012-10-30,2,9,13,13,11,12,6,2,3,4,2,6
"2131",108,2012-10-31,2,9,13,13,11,12,6,2,3,4,2,6
"2132",108,2012-11-01,2,9,13,13,11,12,6,2,3,4,2,6
"2133",108,2012-11-02,2,9,13,13,11,12,6,2,3,4,2,6
"2134",108,2012-11-03,2,9,13,13,11,12,6,2,3,4,2,5
"2135",108,2012-11-04,2,9,13,13,11,12,6,2,3,4,2,6
"2136",108,2012-11-05,2,9,13,13,11,12,6,2,3,4,2,6
"2137",108,2012-11-06,2,9,13,13,11,12,6,2,3,4,2,6
"2138",108,2012-11-07,2,9,13,13,11,12,6,2,3,4,2,5
"2139",108,2012-11-08,2,9,13,13,11,12,6,2,3,4,2,6
"2140",108,2012-11-09,2,9,13,13,11,12,6,2,3,4,2,6
"2141",108,2012-11-10,2,9,13,13,11,12,6,2,3,4,2,6
"2142",108,2012-11-11,2,9,13,13,11,12,6,2,3,4,2,6
"2143",108,2012-11-12,2,9,13,13,11,12,6,2,3,4,2,6
"2144",108,2012-11-13,2,9,13,13,11,12,6,2,3,4,2,6
"2145",108,2012-11-14,2,9,13,14,11,12,6,2,4,4,2,6
"2146",108,2012-11-15,2,9,13,13,11,12,6,2,4,4,2,6
"2147",108,2012-11-16,2,9,13,16,11,12,6,2,4,4,2,6
"2148",108,2012-11-17,2,9,13,16,11,12,6,2,4,4,2,6
"2149",108,2012-11-18,2,9,13,16,11,12,6,2,4,4,2,6
"2150",108,2012-11-19,2,9,13,14,11,12,6,2,4,4,2,6
"2151",108,2012-11-20,2,9,13,15,12,12,6,2,2,4,2,6
"2152",108,2012-11-21,2,9,13,14,11,12,6,2,2,4,2,6
"2153",108,2012-11-22,2,9,13,14,11,12,6,2,2,4,2,6
"2154",108,2012-11-23,2,9,13,14,11,12,6,2,2,4,2,6
"2155",108,2012-11-24,2,9,13,14,11,12,6,2,2,4,2,6
"2156",108,2012-11-25,2,9,13,14,11,12,6,2,2,4,2,6
"2157",108,2012-11-26,2,9,13,16,11,12,6,2,2,4,2,6
"2158",108,2012-11-27,2,9,13,14,11,12,6,2,2,4,2,6
"2159",108,2012-11-28,2,9,13,14,11,12,6,2,2,4,2,6
"2160",108,2012-11-29,2,9,13,15,12,12,6,2,2,4,2,6
"2161",108,2012-11-30,2,9,12,14,11,12,6,2,2,4,2,6
"2162",108,2012-12-01,2,9,12,14,11,12,6,2,2,4,2,6
"2163",108,2012-12-02,2,9,12,14,11,12,6,2,2,4,2,6
"2164",108,2012-12-03,2,9,13,14,11,12,6,2,2,4,2,6
"2165",108,2012-12-04,2,9,13,14,11,13,6,2,2,4,2,6
"2166",108,2012-12-05,2,9,13,14,11,12,6,2,2,4,2,6
"2167",108,2012-12-06,3,9,13,15,11,12,6,2,2,4,2,6
"2168",108,2012-12-07,3,9,13,15,11,12,6,2,2,4,2,6
"2169",108,2012-12-08,3,9,13,15,11,12,6,2,2,4,2,6
"2170",108,2012-12-09,3,9,13,15,11,12,6,2,2,4,2,6
"2171",108,2012-12-10,3,9,13,14,11,12,6,2,3,4,2,6
"2172",108,2012-12-11,3,9,13,14,11,12,6,2,2,4,2,6
"2173",108,2012-12-12,3,9,13,14,11,12,6,2,2,4,2,6
"2174",108,2012-12-13,3,9,13,14,11,12,6,2,2,4,2,6
"2175",108,2012-12-14,4,9,13,14,11,12,6,3,2,4,2,6
"2176",108,2012-12-15,4,9,13,14,11,12,6,3,2,4,2,6
"2177",108,2012-12-16,4,9,13,14,11,12,6,3,2,4,2,6
"2178",108,2012-12-17,4,9,13,15,11,12,5,2,2,4,2,6
"2179",108,2012-12-18,4,9,14,14,11,12,6,2,2,4,2,6
"2180",108,2012-12-19,4,9,14,14,11,12,6,2,2,4,2,6
"2181",108,2012-12-20,4,9,14,15,11,12,6,2,3,4,2,6
"2182",108,2012-12-21,4,9,14,14,11,12,6,2,2,4,2,6
"2183",108,2012-12-22,4,9,14,14,11,12,6,2,2,4,2,6
"2184",108,2012-12-23,4,9,14,14,11,12,6,2,2,4,2,6
